Num_Theatres_Widest,Num_Theatres_Opening,Franchise_Raw,Google_Trends,sentiment,metacritics,director_nom,director_win,numNominatedActors,numWinningActors,totNumNom,totNumWins,Adjusted Budget,Adjusted Worldwide,Adjusted Domestic,runtime,male_18_29_ratings,male_30_44_ratings,male_45_plus_ratings,female_18_29_ratings,female_30_44_ratings,female_45_plus_ratings,Adventure,Action,Animation,Family,Science Fiction,Comedy,Drama,Romance,Horror,Mystery,Documentary,Music,Thriller,Crime,War,total_language,total_countries,PG-13,PG,R,G,NC-17,NR,Mon,Tue,Wed,Thurs,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
483,6,0,0,-0.5571,87,0,0,0,0,0,0,9.575645756,14.4698647,1.902548031,106,7,6.9,6.9,6.6,6.7,6.9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
333,3,0,6,0.296,94,1,0,1,0,1,0,9.671482412,21.51633166,1.985237847,127,8,7.7,7.8,7.9,7.9,8.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
380,19,0,1,0.6705,81,0,0,0,0,0,0,9.803333333,16.608,1.624260841,119,7.1,6.7,6.8,7.3,7.1,7.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2040,2040,0,0,0.8745,48,0,0,0,0,0,0,9.817150063,20.39785624,2.563444685,84,4.7,4.5,5,6.7,6.4,6.7,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47,33,0,0,0.1406,41,0,0,0,0,0,0,9.866920152,0.969150824,-0.03133503,130,6.2,5.8,5.9,6.7,6.4,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,1,0,0,0.802,53,0,0,1,0,1,0,10.05813953,0.575828488,-0.551945426,99,6.8,6.4,6.1,6.8,6.1,6.4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1074,842,0,0,0.7835,57,0,0,0,0,0,0,10.10762608,8.276549815,2.113426193,88,6.7,6.6,6.7,6.6,6.5,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,10,0,0,-0.925,47,0,0,0,0,0,0,10.2402507,10.72214485,-2.096522527,98,6.4,6.1,6,6.4,6.1,6.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142,10,0,2,0.7498,44,0,0,2,0,3,0,10.26097272,3.386120996,-0.59413417,122,5.6,5,4.9,5.9,5.3,4.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,15,0,0,-0.3818,42,0,0,1,1,2,1,10.26097272,0.017956702,-4.019791849,111,5.5,5.1,5.2,5.2,5.3,5.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022,1573,0,0,0.8176,51,0,0,3,0,7,0,10.26097272,88.24436536,3.525295831,122,6.5,6.3,6.5,6.8,6.7,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
